Date,Player_Name,Team,Opponent,Runs,Balls_Faced,Fours,Sixes,Wickets,Economy_Rate,Match_Result,Match_Type,Player_Impact_Score,Strike_Rate,Catches,Target_Score
2021-07-26,Kane Williamson,England,India,190,86,17,7,0,4.08,Loss,T20,141.84,220.93,0,207
2022-03-24,David Warner,England,Australia,37,79,0,3,1,5.77,Loss,ODI,35.96,46.84,2,249
2023-02-04,Steve Smith,New Zealand,Pakistan,87,67,2,2,0,9.6,Win,Test,34.3,129.85,2,282
2023-04-19,Babar Azam,New Zealand,England,94,9,4,13,5,9.3,Tie,Test,175.4,1044.44,0,137
2020-12-23,Jos Buttler,Australia,Sri Lanka,108,141,3,17,4,9.98,Tie,Test,171.04,76.6,3,251
2021-09-11,Babar Azam,Pakistan,England,181,143,16,27,4,3.38,Loss,Test,276.74,126.57,3,161
2021-10-30,Joe Root,England,India,128,138,22,2,5,6.67,Win,Test,200.66,92.75,0,281
2020-02-01,Jos Buttler,New Zealand,Australia,30,85,0,3,4,7.79,Tie,T20,88.42,35.29,4,305
2020-05-17,Kane Williamson,Sri Lanka,England,96,31,2,5,1,7.99,Tie,T20,71.02,309.68,1,280
2023-08-02,David Warner,Australia,Sri Lanka,32,87,7,1,3,3.77,Loss,Test,85.46,36.78,4,211
2023-01-25,Kane Williamson,Pakistan,Australia,152,66,4,4,4,8.66,Loss,Test,158.68,230.3,1,177
2023-03-25,Joe Root,Australia,New Zealand,84,142,8,12,1,7.48,Tie,ODI,99.04,59.15,2,384
2024-08-22,Steve Smith,New Zealand,Australia,144,52,36,1,0,8.14,Win,T20,130.72,276.92,0,279
2025-01-25,Kane Williamson,England,South Africa,46,21,2,5,3,3.18,Tie,Test,95.64,219.05,1,388
2023-10-24,Rohit Sharma,South Africa,India,76,120,2,10,3,5.16,Loss,T20,121.68,63.33,3,333
2025-06-16,Kane Williamson,New Zealand,Australia,131,15,30,10,4,7.02,Loss,ODI,221.46,873.33,3,253
2020-10-16,Rohit Sharma,England,Australia,192,95,23,8,3,8.93,Win,Test,208.14,202.11,0,350
2023-07-28,Steve Smith,India,Pakistan,98,139,15,12,0,9.12,Loss,ODI,96.76,70.5,1,380
2020-05-21,Joe Root,Pakistan,England,67,53,3,7,0,7.26,Loss,T20,45.98,126.42,2,261
2024-01-16,Joe Root,Sri Lanka,Australia,179,10,12,28,1,8.33,Loss,Test,200.84,1790,1,178
2024-05-25,Virat Kohli,South Africa,England,172,24,8,28,1,9.49,Tie,T20,187.02,716.67,3,360
2024-12-31,David Warner,Bangladesh,South Africa,176,37,37,14,5,5.86,Tie,ODI,292.28,475.68,1,165
2024-05-13,Kane Williamson,Sri Lanka,Bangladesh,36,128,7,6,5,4.38,Tie,T20,141.24,28.12,3,368
2022-10-31,Virat Kohli,New Zealand,Pakistan,113,103,1,16,0,6.95,Win,T20,92.6,109.71,4,222
2023-08-15,Virat Kohli,England,New Zealand,112,119,4,15,2,8.62,Win,ODI,131.76,94.12,0,389
2025-03-12,Joe Root,Sri Lanka,South Africa,188,119,9,8,4,7.61,Tie,ODI,200.78,157.98,1,254
2022-06-12,Rohit Sharma,Pakistan,India,153,50,31,14,5,6.34,Loss,T20,267.82,306,1,276
2021-08-01,Steve Smith,South Africa,India,108,89,22,14,4,3.73,Win,ODI,212.54,121.35,1,138
2022-12-10,Jos Buttler,Bangladesh,Pakistan,32,43,2,1,0,8.88,Win,Test,5.24,74.42,0,285
2023-07-19,Joe Root,England,Bangladesh,142,64,16,12,2,8.37,Tie,T20,162.26,221.88,1,398
2021-06-12,Rohit Sharma,India,Australia,133,136,27,0,5,4.02,Win,T20,212.46,97.79,2,332
2020-02-01,Jos Buttler,Bangladesh,England,187,94,16,2,4,9.12,Tie,T20,193.26,198.94,3,128
2024-12-09,Virat Kohli,India,Pakistan,104,42,10,15,4,6.5,Win,ODI,184,247.62,2,316
2024-03-24,David Warner,India,Pakistan,78,118,6,8,0,8.43,Loss,ODI,58.14,66.1,4,219
2024-03-30,Jos Buttler,Pakistan,Bangladesh,27,106,0,3,2,5.51,Win,T20,51.48,25.47,2,341
2023-05-25,Kane Williamson,Pakistan,Bangladesh,100,82,16,1,1,3.36,Loss,ODI,98.28,121.95,1,342
2020-06-18,Virat Kohli,Pakistan,India,175,95,38,6,1,7.93,Win,T20,185.64,184.21,2,326
2024-07-10,Joe Root,India,New Zealand,172,143,35,19,5,8.58,Win,Test,295.84,120.28,2,385
2023-09-25,Rohit Sharma,England,Bangladesh,140,61,7,10,4,6.91,Win,ODI,180.18,229.51,3,303
2024-03-05,Babar Azam,New Zealand,Sri Lanka,96,43,12,1,2,7.7,Tie,Test,99.6,223.26,2,130
2022-05-09,Virat Kohli,South Africa,Sri Lanka,28,119,0,4,4,4.21,Tie,T20,97.58,23.53,3,186
2025-05-12,Jos Buttler,Pakistan,Sri Lanka,68,64,0,0,1,9.49,Tie,Test,35.02,106.25,0,338
2024-12-23,Virat Kohli,Bangladesh,Sri Lanka,66,149,9,1,5,8.37,Tie,T20,137.26,44.3,0,329
2020-06-18,Jos Buttler,Australia,England,30,77,7,4,0,6.72,Tie,Test,27.56,38.96,3,238
2024-03-29,Babar Azam,South Africa,Australia,165,43,14,19,1,5.47,Win,Test,176.56,383.72,1,249
2021-10-24,Babar Azam,Pakistan,England,154,74,33,21,3,5.84,Tie,Test,254.32,208.11,4,306
2024-11-23,Virat Kohli,India,Pakistan,17,34,3,0,4,6.23,Tie,T20,82.04,50,4,182
2023-02-17,Kane Williamson,England,Australia,66,47,10,0,1,3.19,Loss,Test,66.62,140.43,3,281
2024-03-14,David Warner,South Africa,Sri Lanka,134,75,7,18,2,5.49,Tie,T20,164.02,178.67,3,170
2021-08-07,David Warner,South Africa,Australia,112,46,4,6,2,5.21,Win,Test,111.58,243.48,2,276
2023-08-23,Babar Azam,Australia,New Zealand,121,52,20,12,2,7.26,Tie,T20,161.98,232.69,0,377
2024-08-10,Virat Kohli,Sri Lanka,Australia,26,125,3,1,4,8.96,Loss,T20,84.08,20.8,2,143
2022-06-26,Babar Azam,New Zealand,South Africa,28,66,2,3,2,9.41,Loss,ODI,48.18,42.42,0,272
2023-06-29,Babar Azam,Australia,New Zealand,96,73,3,2,1,3.75,Tie,ODI,72.5,131.51,0,232
2020-11-22,Babar Azam,South Africa,Bangladesh,130,145,12,4,1,9.71,Loss,ODI,101.58,89.66,4,339
2023-02-15,Babar Azam,England,South Africa,26,105,2,4,1,9.38,Win,ODI,30.24,24.76,4,284
2022-10-15,Jos Buttler,Sri Lanka,India,95,48,20,1,2,3.92,Loss,T20,122.66,197.92,0,271
2022-04-28,Virat Kohli,Pakistan,Australia,53,62,5,3,2,9.57,Tie,ODI,66.36,85.48,3,145
2021-01-21,Virat Kohli,South Africa,Australia,57,138,10,3,3,7.49,Win,Test,102.52,41.3,1,268
2021-01-13,Kane Williamson,England,Pakistan,35,15,5,4,4,5.05,Tie,Test,109.4,233.33,1,172
2021-08-28,Kane Williamson,Sri Lanka,Pakistan,8,65,2,0,0,5.71,Win,Test,-3.42,12.31,3,223
2022-05-02,Babar Azam,India,South Africa,62,104,2,6,4,6.05,Tie,ODI,120.9,59.62,4,293
2023-10-18,David Warner,Bangladesh,Pakistan,75,3,16,6,0,5.99,Loss,ODI,75.52,2500,4,371
2020-05-24,Joe Root,South Africa,Sri Lanka,124,67,25,20,0,8.08,Tie,ODI,155.84,185.07,2,178
2021-10-17,Babar Azam,Australia,New Zealand,25,8,3,2,4,5.14,Win,ODI,94.22,312.5,1,318
2022-04-18,Rohit Sharma,Australia,England,73,82,9,11,3,4.82,Tie,ODI,137.86,89.02,0,145
2020-09-21,Jos Buttler,England,Pakistan,143,50,2,19,3,8.1,Win,Test,176.3,286,1,320
2022-04-26,Joe Root,Sri Lanka,New Zealand,149,17,6,13,4,9.91,Loss,ODI,185.68,876.47,1,334
2023-08-02,Virat Kohli,India,England,124,6,12,10,0,9.93,Tie,T20,96.14,2066.67,3,243
2022-06-13,David Warner,India,England,154,87,9,5,0,5.95,Loss,Test,98.1,177.01,4,379
2023-06-10,David Warner,Sri Lanka,Pakistan,37,37,2,3,0,9.06,Win,ODI,13.38,100,0,392
2024-08-20,David Warner,Bangladesh,India,61,146,1,2,2,3.99,Loss,T20,70.52,41.78,4,195
2022-10-16,Babar Azam,Australia,Sri Lanka,188,143,38,15,0,3.57,Win,ODI,207.86,131.47,0,183
2020-08-06,Kane Williamson,Bangladesh,Pakistan,22,75,5,3,1,7.09,Loss,T20,35.82,29.33,1,386
2022-01-09,Joe Root,Bangladesh,Pakistan,27,15,3,1,4,3.17,Win,T20,96.16,180,2,222
2022-02-27,Kane Williamson,Sri Lanka,New Zealand,187,12,16,4,5,6.12,Loss,Test,225.26,1558.33,3,214
2020-08-08,Rohit Sharma,Pakistan,England,33,1,2,5,5,3.41,Win,T20,128.68,3300,2,224
2023-05-28,Kane Williamson,Bangladesh,India,132,95,0,12,4,9.87,Loss,Test,162.26,138.95,1,184
2024-03-26,Jos Buttler,England,New Zealand,190,75,9,8,1,3.68,Loss,Test,149.64,253.33,2,188
2022-11-14,Jos Buttler,India,Sri Lanka,184,104,36,21,1,3.8,Tie,ODI,239.4,176.92,3,273
2020-08-10,Rohit Sharma,Australia,New Zealand,50,137,0,4,3,4.44,Loss,ODI,88.12,36.5,1,312
2020-09-30,Joe Root,Sri Lanka,India,24,118,0,4,4,4.44,Win,T20,95.12,20.34,4,179
2024-02-20,Joe Root,New Zealand,Australia,185,38,33,2,0,4.31,Win,ODI,155.88,486.84,1,338
2020-06-21,Steve Smith,Bangladesh,India,162,65,20,9,2,3.8,Win,ODI,180.4,249.23,2,358
2021-03-28,Kane Williamson,Sri Lanka,Australia,64,12,1,6,0,7.74,Win,ODI,36.52,533.33,1,327
2022-03-20,Rohit Sharma,Pakistan,Sri Lanka,111,136,14,10,0,8.88,Win,Test,95.74,81.62,0,306
2020-09-08,Kane Williamson,India,Sri Lanka,175,72,9,26,5,3.78,Tie,Test,275.94,243.06,4,205
2023-01-26,Steve Smith,Pakistan,India,72,39,16,4,4,6.64,Tie,Test,146.72,184.62,1,276
2023-02-23,Steve Smith,Bangladesh,India,59,39,12,1,5,6.73,Win,T20,143.04,151.28,2,189
2022-06-01,Joe Root,Australia,England,142,94,24,20,1,3.77,Tie,ODI,191.46,151.06,0,138
2023-01-17,Joe Root,Pakistan,South Africa,59,141,10,4,1,3.87,Win,ODI,73.76,41.84,2,144
2021-12-10,Virat Kohli,Sri Lanka,England,188,3,7,10,1,8.57,Win,T20,140.86,6266.67,2,287
2024-12-15,Kane Williamson,Australia,India,51,132,8,7,2,8.92,Tie,ODI,84.66,38.64,2,128
2022-09-30,Jos Buttler,Pakistan,Bangladesh,199,113,16,18,1,6.51,Win,ODI,192.48,176.11,0,302
2021-03-16,Jos Buttler,Bangladesh,New Zealand,23,36,1,0,1,4.64,Win,Test,24.22,63.89,3,168
2023-10-22,Steve Smith,Pakistan,England,128,24,18,21,5,6.93,Tie,ODI,249.14,533.33,2,274
2022-04-19,Kane Williamson,Bangladesh,Sri Lanka,130,106,10,1,1,8.73,Win,T20,90.54,122.64,0,191
2022-01-17,Kane Williamson,New Zealand,Sri Lanka,187,67,19,23,0,7.8,Tie,T20,184.9,279.1,3,304
2025-01-01,Steve Smith,Sri Lanka,New Zealand,122,83,28,14,2,7.15,Win,ODI,184.7,146.99,4,243
2024-10-03,Steve Smith,India,South Africa,96,48,13,4,1,3.46,Tie,ODI,99.08,200,4,120
2021-10-09,Joe Root,Pakistan,Bangladesh,87,107,13,2,1,3.22,Tie,Test,89.06,81.31,0,243
2023-02-06,Virat Kohli,Bangladesh,Sri Lanka,127,32,4,6,4,7.81,Tie,ODI,153.88,396.88,0,367
2020-08-22,Virat Kohli,South Africa,Australia,104,128,18,4,3,6.96,Win,ODI,146.08,81.25,1,129
2020-08-15,Rohit Sharma,Pakistan,South Africa,54,67,6,1,4,8.46,Win,ODI,105.08,80.6,4,332
2023-03-03,Jos Buttler,Sri Lanka,Pakistan,116,83,9,14,1,7.96,Loss,Test,122.08,139.76,2,349
2025-03-03,Virat Kohli,India,Sri Lanka,104,71,20,6,1,7.53,Loss,Test,114.94,146.48,0,178
2022-11-02,Steve Smith,New Zealand,Pakistan,2,105,0,0,5,6.27,Tie,ODI,88.46,1.9,0,267
2021-12-24,Babar Azam,New Zealand,India,60,37,14,10,1,6.24,Tie,ODI,95.52,162.16,1,263
2020-09-10,Babar Azam,South Africa,Sri Lanka,193,38,42,30,4,9.67,Tie,T20,331.16,507.89,1,128
2023-06-04,Babar Azam,South Africa,England,54,104,10,6,5,9.66,Loss,ODI,145.68,51.92,4,211
2024-08-08,Jos Buttler,Pakistan,South Africa,191,84,19,30,0,7.68,Win,Test,208.14,227.38,1,294
2022-03-18,David Warner,South Africa,Australia,43,143,2,3,4,4.99,Win,Test,104.52,30.07,4,233
2020-01-31,Steve Smith,New Zealand,Australia,102,16,22,16,4,5.54,Loss,ODI,211.92,637.5,3,330
2021-06-02,Babar Azam,England,Bangladesh,178,24,18,27,5,9.07,Win,Test,287.86,741.67,1,327
2024-11-23,Steve Smith,Bangladesh,Sri Lanka,103,64,17,0,5,4.24,Win,ODI,177.02,160.94,0,336
2021-12-27,Steve Smith,England,India,62,108,11,4,1,7.36,Win,T20,70.28,57.41,2,373
2024-09-01,Kane Williamson,India,New Zealand,138,71,27,8,5,5.02,Win,ODI,236.96,194.37,1,362
2023-08-15,Jos Buttler,New Zealand,India,80,107,8,5,5,5.75,Tie,ODI,159.5,74.77,0,285
2022-03-08,Kane Williamson,South Africa,England,187,51,24,1,4,3.17,Loss,ODI,218.16,366.67,0,125
2023-08-23,Steve Smith,Pakistan,Australia,148,60,10,8,2,9.1,Loss,ODI,139.8,246.67,1,152
2020-06-08,Babar Azam,South Africa,India,76,43,19,10,5,6.92,Win,T20,192.16,176.74,4,208
2021-05-06,Kane Williamson,England,Bangladesh,180,15,29,23,3,7.33,Tie,Test,262.34,1200,1,149
2025-05-23,Rohit Sharma,South Africa,New Zealand,175,113,37,0,4,7.79,Win,Test,225.92,154.87,3,258
2024-06-12,David Warner,New Zealand,South Africa,59,146,8,3,5,6.11,Tie,Test,142.28,40.41,0,255
2022-03-08,Steve Smith,England,Bangladesh,199,6,36,27,4,8.6,Win,ODI,315.3,3316.67,3,303
2021-09-14,Babar Azam,South Africa,Bangladesh,163,95,13,8,3,5.44,Tie,Test,180.62,171.58,3,282
2025-04-19,Rohit Sharma,England,Sri Lanka,126,82,20,0,4,6.84,Win,ODI,169.32,153.66,3,300
2020-08-15,Rohit Sharma,India,Bangladesh,88,54,22,7,4,8.77,Loss,Test,171.46,162.96,3,268
2024-04-24,Jos Buttler,New Zealand,South Africa,44,89,4,0,1,5.83,Loss,ODI,38.34,49.44,3,183
2020-08-07,Babar Azam,Sri Lanka,New Zealand,63,23,6,0,4,7.46,Win,T20,108.58,273.91,3,268
2023-07-02,Kane Williamson,Bangladesh,New Zealand,169,95,33,9,1,6.25,Tie,Test,185,177.89,3,297
2021-09-25,Joe Root,England,South Africa,30,122,1,0,1,6.48,Win,Test,24.04,24.59,3,245
2025-05-19,Joe Root,Sri Lanka,Bangladesh,10,100,1,0,2,8.07,Tie,Test,30.86,10,0,130
2025-02-17,Jos Buttler,New Zealand,South Africa,139,149,14,18,0,6.27,Win,ODI,138.96,93.29,4,360
2022-10-14,Virat Kohli,Bangladesh,Australia,190,58,20,31,3,4.26,Win,T20,279.48,327.59,3,234
2020-07-20,Babar Azam,New Zealand,India,156,71,22,0,2,4.13,Loss,ODI,153.74,219.72,4,348
2022-06-05,David Warner,Bangladesh,England,173,33,16,18,1,6.82,Tie,T20,178.86,524.24,1,319
2023-11-25,Jos Buttler,India,New Zealand,72,90,13,5,1,8.36,Loss,T20,80.28,80,3,254
2024-12-12,Jos Buttler,Australia,Bangladesh,65,80,7,2,5,5.54,Loss,ODI,141.42,81.25,2,182
2022-03-26,Joe Root,Pakistan,New Zealand,152,102,11,18,2,3.41,Loss,ODI,185.18,149.02,1,153
2021-05-05,Kane Williamson,England,Pakistan,9,70,0,0,0,3.78,Loss,T20,-3.06,12.86,3,277
2024-01-28,Rohit Sharma,Bangladesh,India,178,96,35,10,0,6.87,Loss,ODI,175.26,185.42,4,379
2023-11-21,Virat Kohli,England,Bangladesh,115,95,3,17,5,6.64,Win,Test,201.22,121.05,0,156
2021-07-27,Joe Root,Australia,Pakistan,61,55,7,10,3,3.18,Win,ODI,128.14,110.91,0,130
2024-04-19,Babar Azam,New Zealand,Australia,111,116,4,16,0,8.74,Tie,T20,94.02,95.69,1,305
2023-11-11,Steve Smith,Pakistan,Australia,72,42,10,3,2,9.42,Win,ODI,86.16,171.43,2,250
2021-04-10,Steve Smith,South Africa,Australia,122,67,11,1,3,4.45,Loss,ODI,137.1,182.09,4,260
2025-04-30,Jos Buttler,Bangladesh,Sri Lanka,32,101,5,3,2,3.53,Tie,Test,67.94,31.68,3,221
2025-04-20,Steve Smith,England,Sri Lanka,130,88,3,5,4,7.92,Loss,ODI,150.16,147.73,4,371
2022-08-13,Jos Buttler,England,Bangladesh,122,70,9,0,5,5.59,Loss,Test,167.82,174.29,1,400
2023-05-24,Virat Kohli,Bangladesh,Pakistan,10,86,2,1,2,8.61,Win,Test,34.78,11.63,1,346
2022-02-25,Jos Buttler,Australia,New Zealand,41,138,9,3,0,7.66,Tie,T20,32.18,29.71,3,384
2023-07-12,David Warner,Bangladesh,Pakistan,166,70,36,17,5,9.59,Win,Test,286.82,237.14,3,339
2022-01-14,David Warner,South Africa,England,155,33,23,3,0,7.34,Win,T20,117.82,469.7,0,221
2024-05-07,Rohit Sharma,Australia,Sri Lanka,151,99,18,23,5,6.49,Tie,ODI,267.52,152.53,3,224
2023-03-02,Steve Smith,Australia,South Africa,120,36,8,0,2,5.66,Win,ODI,104.68,333.33,1,312
2024-12-20,David Warner,Pakistan,Bangladesh,188,35,25,18,2,7.24,Tie,Test,223.52,537.14,3,319
2021-06-15,Rohit Sharma,England,Australia,151,32,9,9,1,7.34,Loss,Test,125.82,471.88,4,156
2021-12-25,Steve Smith,New Zealand,Australia,34,74,1,0,4,6.09,Win,T20,86.82,45.95,1,311
2021-04-22,Joe Root,Sri Lanka,India,65,5,16,9,2,4.46,Tie,ODI,122.58,1300,1,276
2022-06-05,Joe Root,Australia,Sri Lanka,20,56,5,2,4,3.51,Tie,ODI,98.98,35.71,0,384
2021-06-07,Joe Root,Bangladesh,India,183,89,4,29,2,4.7,Tie,T20,217.1,205.62,0,319
2020-06-13,Babar Azam,India,New Zealand,116,43,4,14,4,9.32,Win,Test,169.36,269.77,2,390
2024-07-16,Babar Azam,South Africa,England,54,124,12,3,2,4.11,Win,Test,91.78,43.55,2,394
2024-10-03,Virat Kohli,New Zealand,Sri Lanka,110,79,19,0,2,6.21,Loss,ODI,120.58,139.24,2,264
2024-09-04,Babar Azam,Bangladesh,England,72,116,2,0,2,4.54,Win,Test,70.92,62.07,1,158
2024-04-23,Steve Smith,South Africa,Australia,60,143,5,10,1,8.33,Win,Test,73.34,41.96,3,193
2022-03-26,David Warner,Bangladesh,India,159,98,27,25,3,9.44,Win,Test,249.62,162.24,2,334
2022-01-01,Joe Root,Pakistan,Bangladesh,0,54,1,0,0,7.41,Win,T20,-12.82,0,2,276
2023-07-26,Kane Williamson,England,South Africa,138,146,32,22,5,8.62,Tie,T20,281.76,94.52,0,350
2025-04-01,Rohit Sharma,Pakistan,New Zealand,56,56,3,2,1,8.43,Loss,ODI,43.14,100,1,262
2021-12-27,Babar Azam,Bangladesh,Pakistan,139,107,21,23,4,6.23,Tie,T20,248.04,129.91,4,282
2022-09-20,Babar Azam,New Zealand,Pakistan,2,96,0,0,0,3.18,Win,ODI,-5.36,2.08,0,131
2022-03-18,Steve Smith,Pakistan,Sri Lanka,82,80,19,1,3,9.62,Win,Test,122.76,102.5,4,327
2021-11-12,Kane Williamson,Bangladesh,New Zealand,140,149,13,1,4,8.78,Loss,ODI,161.44,93.96,0,347
2021-07-29,Steve Smith,Australia,England,196,44,24,31,2,5.23,Tie,ODI,268.54,445.45,3,243
2020-10-14,Steve Smith,South Africa,Sri Lanka,188,110,10,6,4,9.72,Loss,Test,192.56,170.91,0,203
2022-09-25,Virat Kohli,Bangladesh,India,181,145,41,5,1,3.09,Loss,Test,201.32,124.83,2,236
2021-02-11,Steve Smith,Pakistan,South Africa,46,15,11,4,4,6.64,Tie,ODI,123.72,306.67,4,372
2023-07-29,Virat Kohli,New Zealand,Bangladesh,90,2,9,12,4,7.17,Loss,Test,164.66,4500,3,166
2020-03-26,Joe Root,Pakistan,England,98,52,9,3,2,6.87,Win,ODI,102.26,188.46,1,306
2021-06-26,Virat Kohli,Pakistan,Bangladesh,49,141,10,8,2,3.79,Loss,ODI,100.92,34.75,4,210
2025-04-28,Kane Williamson,Pakistan,South Africa,158,2,10,0,0,5.7,Tie,T20,87.6,7900,3,303
2021-05-05,Babar Azam,New Zealand,Sri Lanka,127,127,19,4,5,3.31,Loss,ODI,206.88,100,0,343
2021-12-08,Virat Kohli,England,New Zealand,82,105,6,11,4,3.38,Loss,ODI,159.24,78.1,4,383
2020-08-19,Babar Azam,India,Australia,191,113,6,23,1,7.45,Loss,ODI,181.6,169.03,2,154
2024-01-24,Joe Root,England,Australia,71,10,12,9,4,8.34,Loss,ODI,149.82,710,2,150
2025-04-19,Steve Smith,Australia,Pakistan,96,127,1,12,3,5.54,Loss,ODI,134.92,75.59,1,203
2020-02-18,Virat Kohli,India,Pakistan,83,108,2,3,5,3.45,Loss,ODI,147.6,76.85,2,387
2022-05-21,Steve Smith,India,South Africa,4,16,0,0,1,3.12,Tie,Test,15.76,25,2,196
2020-05-19,Rohit Sharma,Pakistan,New Zealand,157,109,37,10,3,4.65,Win,Test,233.2,144.04,0,321
2020-09-28,Babar Azam,Sri Lanka,Bangladesh,16,49,2,1,1,5.38,Win,Test,24.24,32.65,2,146
2021-07-15,Babar Azam,Pakistan,New Zealand,161,131,16,4,2,9.51,Loss,Test,145.48,122.9,1,321
2021-02-09,Kane Williamson,India,Australia,9,134,1,0,2,9.37,Win,Test,27.76,6.72,1,206
2024-03-29,Steve Smith,England,Sri Lanka,104,2,21,11,4,5.5,Win,Test,196,5200,1,332
2021-09-01,Steve Smith,England,South Africa,122,97,20,5,5,6.33,Win,Test,203.34,125.77,4,190
2024-12-10,David Warner,South Africa,Pakistan,65,59,10,5,4,3.01,Win,T20,141.48,110.17,3,232
2024-07-23,Joe Root,Pakistan,South Africa,196,51,37,22,1,5.12,Loss,ODI,247.76,384.31,3,265
2023-03-16,Steve Smith,Australia,India,184,4,29,0,4,8.97,Tie,Test,212.06,4600,3,279
2023-10-19,Jos Buttler,Bangladesh,Pakistan,69,87,14,10,3,8.76,Tie,Test,134.98,79.31,4,190
2022-12-16,David Warner,Sri Lanka,New Zealand,39,66,7,6,5,4.84,Win,Test,141.82,59.09,2,229
2023-10-26,Rohit Sharma,India,Sri Lanka,132,49,2,0,0,4.3,Win,ODI,61.4,269.39,2,150
2024-09-13,Kane Williamson,Pakistan,England,128,118,2,1,5,9.15,Win,T20,152.7,108.47,0,301
2024-01-20,Babar Azam,Sri Lanka,South Africa,74,147,12,0,2,5.85,Win,ODI,89.3,50.34,3,348
2023-06-09,Steve Smith,Pakistan,South Africa,160,64,6,3,5,3.72,Loss,ODI,193.56,250,3,387
2024-08-31,Joe Root,England,South Africa,4,106,0,0,1,9.48,Win,T20,3.04,3.77,4,391
2022-11-22,Virat Kohli,India,South Africa,38,136,8,3,0,7.41,Loss,T20,29.18,27.94,2,216
2021-11-14,David Warner,Bangladesh,South Africa,55,121,5,3,0,8.83,Loss,T20,28.84,45.45,3,400
2024-10-20,Joe Root,South Africa,England,135,76,20,9,3,6.95,Loss,ODI,180.6,177.63,2,340
2023-06-08,Babar Azam,New Zealand,India,107,111,22,17,4,4.34,Loss,T20,219.82,96.4,4,128
2023-08-13,Virat Kohli,England,Pakistan,144,59,22,6,4,6.94,Loss,Test,200.12,244.07,1,319
2022-09-28,David Warner,Pakistan,India,61,73,12,2,2,6.49,Loss,ODI,87.52,83.56,4,284
2021-06-12,Babar Azam,England,South Africa,74,97,1,6,3,3.97,Tie,T20,109.06,76.29,4,278
2020-05-17,Babar Azam,Australia,Bangladesh,194,43,22,28,1,4.4,Loss,Test,236.2,451.16,0,261
2023-04-23,Jos Buttler,England,New Zealand,118,82,15,10,5,5.57,Tie,Test,207.86,143.9,2,264
2021-02-25,Joe Root,Pakistan,Sri Lanka,46,84,5,7,0,10,Loss,T20,34,54.76,4,397
2020-01-13,Steve Smith,Australia,Sri Lanka,131,67,16,1,0,4.01,Tie,Test,92.48,195.52,1,182
2020-12-08,Babar Azam,South Africa,Sri Lanka,60,117,0,7,5,8.31,Win,ODI,134.38,51.28,3,382
2022-02-05,Virat Kohli,India,Sri Lanka,47,121,1,7,4,3.09,Tie,ODI,120.32,38.84,0,234
2022-08-05,Virat Kohli,South Africa,Bangladesh,134,38,14,1,2,5,Loss,ODI,128,352.63,4,290
2023-11-22,Rohit Sharma,Bangladesh,England,59,12,5,5,5,3.04,Loss,Test,148.42,491.67,0,231
2025-06-05,David Warner,India,New Zealand,152,24,17,5,4,5.1,Tie,ODI,194.8,633.33,1,179
2021-04-21,Rohit Sharma,Bangladesh,Australia,108,21,1,12,0,4.79,Loss,ODI,82.42,514.29,3,330
2022-02-05,Jos Buttler,Pakistan,Australia,6,5,1,0,0,5.12,Loss,ODI,-5.24,120,2,386
2024-02-14,David Warner,Sri Lanka,India,77,114,16,4,1,6.46,Loss,T20,89.58,67.54,4,171
2020-06-03,Jos Buttler,Pakistan,Bangladesh,187,50,17,17,4,7.1,Win,T20,244.3,374,4,136
2023-04-21,Steve Smith,England,Australia,111,24,1,3,4,7.14,Loss,ODI,132.22,462.5,3,340
2021-04-27,Virat Kohli,Bangladesh,England,155,120,1,12,4,4.5,Tie,Test,186.5,129.17,2,173
2020-08-10,Babar Azam,England,New Zealand,184,36,25,14,4,6.91,Tie,ODI,250.18,511.11,1,186
2022-12-20,Kane Williamson,Australia,Bangladesh,70,12,17,6,5,8.99,Loss,T20,169.02,583.33,0,206
2021-10-28,Jos Buttler,Australia,Bangladesh,22,126,0,1,5,4.2,Tie,Test,105.6,17.46,0,344
2022-04-01,Babar Azam,England,South Africa,99,59,1,15,0,7.71,Loss,Test,81.08,167.8,3,336
2021-12-10,Joe Root,Australia,South Africa,86,110,4,9,5,3.96,Win,ODI,170.08,78.18,2,161
2023-05-30,Babar Azam,Pakistan,South Africa,124,75,9,13,2,4.26,Tie,T20,150.48,165.33,0,365
2022-09-09,Jos Buttler,India,England,183,138,26,10,4,8.59,Tie,ODI,236.32,132.61,0,278
2022-11-07,Kane Williamson,Bangladesh,Sri Lanka,104,30,5,3,3,3.15,Win,Test,124.7,346.67,4,348
2021-12-28,Jos Buttler,Australia,Sri Lanka,167,92,11,21,1,3.96,Loss,Test,180.58,181.52,4,251
2020-04-13,Jos Buttler,Sri Lanka,Australia,29,53,3,1,4,3.78,Tie,T20,95.94,54.72,3,148
2024-10-27,Jos Buttler,South Africa,Sri Lanka,17,62,2,1,3,4.23,Tie,Test,67.04,27.42,0,305
2024-05-29,Joe Root,Australia,England,80,1,14,10,5,6.4,Tie,Test,185.2,8000,1,247
2022-05-30,Steve Smith,India,New Zealand,176,53,15,24,3,8.38,Win,T20,233.24,332.08,2,196
2021-10-17,Babar Azam,India,South Africa,12,142,3,0,4,4.33,Loss,T20,83.34,8.45,0,292
2021-02-01,Kane Williamson,Bangladesh,Australia,76,115,1,12,1,4.03,Tie,T20,87.94,66.09,2,279
